user_id,username,department,status,hire_date,termination_date,manager_username,device_id,location,hostname,full_name,role
EMP12152,suhani.sinha90,Brand,Active,2020-07-15 07:00:00,Not Terminated,manager858,DEV64577,head office,VDR-12152.,Suhani Sinha,Administrator
EMP11633,nakul.sodhi53,IT,Active,2021-08-11 00:00:00,Not Terminated,unknown,DEV59431,Work_From_Home,WS-11633,Nakul Sodhi,Director
EMP12944,sai.barad47,Legal,Active,2023-04-07 04:59:25,Not Terminated,manager869,DEV 16887,Branch Office,WS-12944,Sai Barad,Administrator
EMP10688,keya.solanki95,Procurement,Active,2024-09-20 14:20:21,Not Terminated,manager555,DEV88128,Unknown,VDR-10688,Keya Solanki,Trainee
EMP11240,mekhala.shenoy46,Sales,Active,2022-09-03 23:18:27,Not Terminated,manager426,DEV58714,branch office,VDR-11240,Mekhala Shenoy,Manager
EMP10062,Unknown,Operations,Terminated,2025-04-17 06:50:31,2026-02-17 07:54:42,manager778,DEV71261,Unknown,LPT-10062,Samesh Mitra,Director
EMP10852,janani_sen81,Operations,Terminated,2024-03-07 00:00:00,2025-09-12 03:30:00,Unknown,DEV 45918,Unknown,LPT-10852,Janani Sen,Director
EMP12834,falan.suri68,Procurement,Disabled,2023-06-11 02:20:08,2025-04-08 00:00:00,manager226,DEV 49366,DATA CENTER,WS-12834,Falan Suri,Officer
EMP12552,pooja.suresh19,Operations,Active,2021-03-16 00:00:00,Not Terminated,Unknown,DEV 45373,Branch Office,VDR-12552,Pooja Suresh,Executive
EMP11262,devansh.ganguly55,Sales,Active,Unknown,Not Terminated,manager631,Unknown,branch office,WS-11262,Devansh Ganguly,Administrator
EMP10223,Unknown,Operations,Active,2026-03-03 12:05:34,Not Terminated,unknown,DEV64596,regional office,LPT-10223,Zinal Hari,Consultant
EMP12193,raagini.palla68,Customer Support,Active,2022-09-04 02:58:29,Not Terminated,manager819,DEV-88492,WORK FROM HOME,VDR-12193,Raagini Palla,Executive
EMP10373,teerth.sandal43,Human Resources,Terminated,2023-07-09 18:28:00,2025-05-13 09:05:54,manager491,Unknown,DATA CENTER,LPT-10373,Teerth Sandal,Analyst
EMP11824,pranav.kunda94,Procurement,Active,2026-01-28 03:55:07,Not Terminated,manager839,Unknown,Head Office,LPT-11824,Pranav Kunda,Officer
EMP12614,anusha.bhargava60,Customer Support,Active,2020-08-27 08:37:00,Not Terminated,manager548,DEV 11235,WORK FROM HOME,Unknown,Anusha Bhargava,Consultant
EMP12955,eiravati.mammen11,Marketing,Active,2020-07-20 17:00:12,Not Terminated,manager543,DEV52542,Warehouse,LPT-12955,Eiravati Mammen,Engineer
EMP12676,urvashi.suri76,Compliance,Active,2026-05-08 16:06:07,Not Terminated,manager760,Unknown,Unknown,VDR-12676,Urvashi Suri,Executive
EMP12766,aayush.sharaf53,Brand,Active,2024-10-27 10:40:41,Not Terminated,Unknown,DEV58867,Head Office,LPT-12766,Aayush Sharaf,Specialist
EMP10009,waida.tandon82,Customer Support,Active,2020-04-09 17:34:02,Not Terminated,Unknown,Unknown,regional office,WS-10009,Waida Tandon,Engineer
EMP11944,logan.shroff83,Finance,Active,2023-03-20 16:16:42,Not Terminated,manager292,DEV42638,DATA CENTER,WS-11944,Logan Shroff,Officer
EMP11838,yamini.ghose11,Human Resources,Active,2023-08-24 10:27:13,Not Terminated,manager194,DEV11112,Head_Office,VDR-11838,Yamini Ghose,Manager
EMP10708,krisha.dugar95,Finance,Disabled,2022-01-03 20:02:29,2026-06-30 09:00:15,Unknown,DEV-44242,remote,LPT-10708,Krisha Dugar,Trainee
EMP10255,jonathan.sem1,IT,Active,2023-03-24 08:54:11,Not Terminated,unknown,DEV 81361,data center,VDR-10255,Jonathan Sem,Administrator
EMP11617,ryan.sarin13,Finance,Terminated,2026-01-03 14:34:59,2026-03-13 12:55:42,manager933,DEV-33190,Remote,VDR-11617,Ryan Sarin,Specialist
EMP10389,manbir.toor79,Sales,Active,2020-08-29 17:41:00,Not Terminated,manager427,DEV-28434,Head Office,WS-10389,Manbir Toor,Specialist
EMP11581,onkar.mital36,Marketing,Active,2022-02-19 00:00:00,Not Terminated,unknown,DEV 53100,Regional Office,VDR-11581,Onkar Mital,Administrator
EMP10924,noah.ranganathan16,R&D,Active,Unknown,Not Terminated,Unknown,DEV 10683,Unknown,VDR-10924,Noah Ranganathan,Administrator
EMP12036,inaya.arya14,Operations,Active,2022-10-15 00:00:00,Not Terminated,Unknown,DEV-20434,Unknown,WS-12036,Inaya Arya,Director
EMP12475,kabir.joshi32,Compliance,Terminated,2020-07-30 05:39:41,Unknown,Unknown,DEV 21980,Regional_Office,LPT-12475.,Kabir Joshi,Executive
EMP11224,chatresh.upadhyay99,Supply Chain,Terminated,2020-09-01 00:00:00,2020-11-19 07:27:00,manager233,DEV81260,Unknown,VDR-11224.,Chatresh Upadhyay,Executive
EMP11946,laban.mani87,Marketing,Active,2026-03-19 17:53:18,Not Terminated,manager404,DEV94565,Warehouse,VDR-11946.,Laban Mani,Executive
EMP10739,bhavna_bhalla19,Legal,Active,2022-01-26 23:27:30,Not Terminated,Unknown,DEV 82536,Regional Office,WS-10739,Bhavna Bhalla,Executive
EMP10040,kevin.tara47,IT,Active,2023-01-03 00:00:00,Not Terminated,Unknown,DEV-42706,branch office,VDR-10040,Kevin Tara,Consultant
EMP10868,raghav.kannan72,IT,Active,Unknown,Not Terminated,Unknown,DEV32264,Branch Office,WS-10868.,Raghav Kannan,Specialist
EMP10539,varsha.gera12,Marketing,Active,2021-09-14 08:13:29,Not Terminated,manager854,Unknown,remote,VDR-10539,Varsha Gera,Director
EMP12587,charvi.bhavsar17,Support,Active,2020-10-05 18:50:01,Not Terminated,manager863,DEV 70067,Warehouse,LPT-12587.,Charvi Bhavsar,Engineer
EMP11371,chanakya.sharaf74,Legal,Active,2020-12-06 13:28:39,Not Terminated,manager965,DEV69486,Warehouse,LPT-11371,Chanakya Sharaf,Trainee
EMP11145,sathvik.krishnamurthy8,Sales,On Leave,2020-08-20 23:19:34,2024-12-20 05:52:25,manager898,Unknown,Data Center,VDR-11145,Sathvik Krishnamurthy,Director
EMP11031,samuel.hari14,Operations,Active,2020-02-07 05:23:46,Not Terminated,manager569,DEV62709,branch office,LPT-11031.,Samuel Hari,Consultant
EMP10372,madhav.sood34,Human Resources,Active,2021-02-04 03:23:38,Not Terminated,manager967,DEV-94670,Head Office,LPT-10372,Madhav Sood,Analyst
EMP10667,nathaniel.dhaliwal53,IT,Active,Unknown,Not Terminated,manager691,DEV-98892,Remote,VDR-10667,Nathaniel Dhaliwal,Officer
EMP10357,bahadurjit.hegde65,IT,On Leave,2020-02-08 03:31:00,Not Terminated,unknown,DEV-16019,branch office,VDR-10357,Bahadurjit Hegde,Executive
EMP10967,ikshita.luthra93,Sales,Active,2020-01-17 00:42:00,Not Terminated,manager442,DEV 79784,remote,WS-10967,Ikshita Luthra,Analyst
EMP11353,anamika.morar74,Marketing,Active,2022-09-05 02:24:36,Not Terminated,manager218,DEV57443,Unknown,LPT-11353,Anamika Morar,Engineer
EMP11035,umang.dugal86,R&D,Terminated,2023-10-26 17:16:20,2026-07-17 00:00:00,manager615,DEV89761,REMOTE,LPT-11035,Umang Dugal,Manager
EMP10470,noah.lad77,Supply Chain,On Leave,2025-11-21 13:42:00,Not Terminated,unknown,DEV64875,Unknown,WS-10470,Noah Lad,Consultant
EMP11396,victor.ratta94,Legal,Active,2024-11-30 09:49:03,Not Terminated,Unknown,DEV 24195,Unknown,VDR-11396,Victor Ratta,Consultant
EMP12705,aarush.mani1,IT,Active,2025-08-09 16:15:23,Not Terminated,manager509,DEV28817,Head Office,VDR-12705,Aarush Mani,Director
EMP11549,nidhi.chada17,Customer Support,Active,2020-09-07 02:01:00,Not Terminated,manager314,Unknown,branch office,VDR-11549.,Nidhi Chada,Executive
EMP11256,odika.ray44,Sales,Disabled,2026-06-20 18:05:30,Not Terminated,manager771,Unknown,work from home,VDR-11256,Odika Ray,Specialist
EMP12094,gautam.samra20,Procurement,Disabled,2025-11-01 10:04:00,2025-10-23 06:21:39,unknown,Unknown,Data_Center,LPT-12094,Gautam Samra,Administrator
EMP11555,urmi.master69,R&D,Active,2024-01-19 15:17:13,Not Terminated,manager363,DEV93473,Work_From_Home,VDR-11555,Urmi Master,Executive
EMP12668,manya.chaudry96,Procurement,Active,2024-08-23 18:31:18,Not Terminated,manager935,DEV10074,head office,WS-12668,Manya Chaudry,Consultant
EMP11250,triya.venkataraman48,Customer Support,Terminated,2020-05-13 19:59:34,2022-12-15 05:30:24,manager437,DEV 44037,REGIONAL OFFICE,Unknown,Triya Venkataraman,Analyst
EMP11699,vansha.mani80,Operations,Active,2026-11-03 06:42:00,Not Terminated,manager560,DEV70645,Unknown,WS-11699,Vansha Mani,Manager
EMP11252,zayan.bhalla97,Procurement,Active,Unknown,Not Terminated,manager589,DEV 97586,REGIONAL OFFICE,WS-11252,Zayan Bhalla,Director
EMP12865,frederick.sama65,Innovation,Active,2021-02-04 01:37:41,Not Terminated,manager638,Unknown,work from home,VDR-12865,Frederick Sama,Manager
EMP10079,reyansh.chauhan69,Finance,Active,2025-01-05 18:47:09,Not Terminated,Unknown,DEV73464,branch office,VDR-10079,Reyansh Chauhan,Engineer
EMP11172,victor.khalsa18,Human Resources,Active,2021-03-23 19:52:31,Not Terminated,unknown,Unknown,remote,WS-11172,Victor Khalsa,Analyst
EMP10814,jagdish.soman87,Human Resources,Active,2020-11-12 00:00:00,Not Terminated,manager272,DEV 62510,Branch Office,WS-10814,Jagdish Soman,Manager
EMP11852,kevin.pillai31,Support,Active,2023-07-22 06:39:36,Not Terminated,manager109,DEV 36510,Data_Center,WS-11852,Kevin Pillai,Specialist
EMP12220,adweta.rastogi43,Call Center,Blocked,2022-04-01 00:00:00,2025-05-13 18:00:16,manager235,DEV16998,Head Office,WS-12220,Adweta Rastogi,Specialist
EMP12710,samar.modi39,Finance,Active,2022-06-12 20:52:18,Not Terminated,manager866,DEV60998,REGIONAL OFFICE,LPT-12710,Samar Modi,Engineer
EMP12105,Unknown,Operations,Active,2020-11-26 15:37:00,Not Terminated,manager929,DEV-42256,Unknown,LPT-12105,Jatin Khare,Administrator
EMP10133,liam.kunda31,Procurement,Active,2026-04-23 10:30:25,Not Terminated,manager216,DEV 44782,Head_Office,LPT-10133,Liam Kunda,Consultant
EMP11140,anusha.roy27,Procurement,Active,2025-02-12 20:04:47,Not Terminated,manager700,DEV-27102,head office,LPT-11140,Anusha Roy,Director
EMP10933,saksham.balay20,Human Resources,Active,2020-03-27 22:10:28,Not Terminated,Unknown,DEV 49748,REMOTE,WS-10933,Saksham Balay,Consultant
EMP10928,baljiwan_das61,Sales,Active,2025-01-01 14:18:46,Not Terminated,manager897,Unknown,Unknown,WS-10928,Baljiwan Das,Trainee
EMP10823,kala.parikh22,R&D,Active,2020-12-05 20:06:45,Not Terminated,manager602,DEV60997,branch office,WS-10823,Kala Parikh,Director
EMP11531,lakshit.barad43,Sales,Active,2025-06-18 00:00:00,Not Terminated,manager505,Unknown,Unknown,VDR-11531,Lakshit Barad,Administrator
EMP11214,frado.toor13,Human Resources,Active,2023-07-01 00:00:00,Not Terminated,manager867,DEV12153,Head_Office,VDR-11214,Frado Toor,Manager
EMP10504,harsh.kapadia89,Procurement,Blocked,2023-08-23 16:54:50,2024-12-22 00:00:00,manager326,DEV-57774,Warehouse,VDR-10504,Harsh Kapadia,Executive
EMP12395,alexander.vohra99,IT Support,On Leave,2025-08-18 12:08:17,Not Terminated,Unknown,DEV 31370,Unknown,VDR-12395,Alexander Vohra,Manager
EMP11996,harshil.chana4,IT,Active,2022-05-17 00:00:00,Not Terminated,manager744,DEV17338,data center,Unknown,Harshil Chana,Manager
EMP12434,radha.arya51,Sales,Active,2021-07-11 13:32:23,Not Terminated,manager642,Unknown,Unknown,WS-12434,Radha Arya,Manager
EMP11958,Unknown,Human Resources,Active,2022-10-14 07:46:31,Not Terminated,Unknown,DEV76176,Work_From_Home,VDR-11958,Vanya Parekh,Manager
EMP11384,daniel_bains55,Compliance,Active,2022-11-21 20:25:23,Not Terminated,manager146,DEV73636,HEAD OFFICE,WS-11384,Daniel Bains,Administrator
EMP10894,balhaar.shukla89,Compliance,Active,2020-12-13 16:48:03,Not Terminated,Unknown,DEV 27709,HEAD OFFICE,LPT-10894,Balhaar Shukla,Administrator
EMP10828,vincent.anne76,Human Resources,Active,Unknown,Not Terminated,manager138,DEV25003,Work From Home,WS-10828,Vincent Anne,Manager
EMP11683,maanav.venkatesh88,Marketing,Active,2024-03-14 13:34:18,Not Terminated,manager850,Unknown,Work From Home,LPT-11683,Maanav Venkatesh,Administrator
EMP12653,andrew.sabharwal19,R&D,Disabled,2025-07-16 08:37:54,Not Terminated,manager223,DEV70920,Head_Office,LPT-12653,Andrew Sabharwal,Manager
EMP12637,ijaya.naik56,Operations,Active,2023-01-17 14:05:55,Not Terminated,manager204,Unknown,Data_Center,WS-12637,Ijaya Naik,Administrator
EMP12589,pratyush.pillay84,Marketing,Active,2023-08-27 01:08:00,Not Terminated,manager432,DEV-11511,Regional Office,WS-12589,Pratyush Pillay,Officer
EMP10652,ayush.srinivasan64,Customer Support,Active,2025-10-08 21:41:00,Not Terminated,manager519,DEV 41179,warehouse,WS-10652,Ayush Srinivasan,Analyst
EMP10172,chakradhar.ravi22,R&D,Active,2023-10-12 01:51:22,Not Terminated,manager870,DEV98652,Data Center,WS-10172,Chakradhar Ravi,Analyst
EMP10038,girik.palla99,Finance,Active,2023-08-21 18:38:52,Not Terminated,manager214,DEV67912,Branch_Office,VDR-10038,Girik Palla,Administrator
EMP12946,faris.khosla82,Operations,Active,2025-10-30 04:21:00,Not Terminated,manager971,DEV 93802,Warehouse,LPT-12946,Faris Khosla,Consultant
EMP10713,azaan.luthra2,Marketing,On Leave,2025-10-22 14:56:53,Not Terminated,unknown,DEV51377,data center,VDR-10713,Azaan Luthra,Trainee
EMP10090,yashasvi.chacko19,Human Resources,Active,2024-11-03 00:00:00,Not Terminated,Unknown,Unknown,Branch_Office,WS-10090,Yashasvi Chacko,Analyst
EMP11205,Unknown,R&D,On Leave,Unknown,Not Terminated,manager809,DEV31061,Warehouse,VDR-11205,Mitali Tandon,Trainee
EMP12549,neel.chad33,Operations,On Leave,2020-12-10 17:43:41,Not Terminated,manager660,DEV24663,Regional Office,WS-12549.,Neel Chad,Administrator
EMP12664,chanchal.chandran29,Finance,Active,2020-09-27 07:41:07,Not Terminated,manager686,DEV-74652,Unknown,LPT-12664,Chanchal Chandran,Trainee
EMP11827,aditya.krishnan20,Legal,Active,2020-07-24 18:20:14,Not Terminated,manager138,DEV37605,Warehouse,WS-11827,Aditya Krishnan,Officer
EMP11155,andrew.sura23,Sales,Active,2020-03-06 09:24:03,Not Terminated,manager281,DEV33646,Data_Center,VDR-11155,Andrew Sura,Specialist
EMP11324,yash.rattan31,Sales,Active,2026-05-27 03:36:59,Not Terminated,Unknown,DEV-39769,Warehouse,LPT-11324,Yash Rattan,Manager
EMP10216,nitesh.devi69,IT Support,Active,2026-07-01 05:17:18,Not Terminated,manager146,Unknown,data center,LPT-10216,Nitesh Devi,Manager
EMP10510,waida.naik66,Human Resources,Active,2025-03-22 17:50:26,Not Terminated,manager875,DEV11388,Remote,VDR-10510,Waida Naik,Director
EMP11680,widisha.parikh34,Finance,Active,2020-08-23 00:00:00,Not Terminated,manager968,DEV26254,WAREHOUSE,LPT-11680,Widisha Parikh,Officer
EMP10499,umang.hans19,Human Resources,Active,2024-08-28 02:27:23,Not Terminated,Unknown,DEV-88204,Unknown,VDR-10499,Umang Hans,Analyst
EMP12555,fitan.dada61,Legal,Disabled,2026-02-15 14:00:40,2026-04-08 14:23:24,manager453,Unknown,regional office,WS-12555,Fitan Dada,Manager
EMP11856,isha.nadkarni6,R&D,On Leave,2023-11-19 02:21:45,Not Terminated,manager440,DEV80620,Warehouse,WS-11856,Isha Nadkarni,Specialist
EMP11388,victor.dani26,Finance,Active,2021-05-16 11:10:02,Not Terminated,unknown,Unknown,Unknown,VDR-11388.,Victor Dani,Officer
EMP11519,jagvi.kar22,Finance,On Leave,2024-01-11 23:14:21,Not Terminated,manager907,Unknown,regional office,Unknown,Jagvi Kar,Specialist
EMP12386,diya.vala41,IT Support,Terminated,2021-05-22 13:42:53,2026-02-22 00:00:00,Unknown,DEV58052,Branch_Office,VDR-12386,Diya Vala,Executive
EMP12804,libni.guha87,Human Resources,Active,Unknown,Not Terminated,Unknown,DEV22144,REGIONAL OFFICE,VDR-12804,Libni Guha,Specialist
EMP12076,saumya.puri42,Finance,Active,2020-03-28 05:40:00,Not Terminated,Unknown,DEV41854,Warehouse,VDR-12076,Saumya Puri,Specialist
EMP11540,daksh.ravel78,IT,Active,2022-09-06 00:00:00,Not Terminated,Unknown,DEV19078,WAREHOUSE,WS-11540,Daksh Ravel,Executive
EMP11217,harinakshi.bhatia16,Operations,Active,2023-03-09 00:00:00,Not Terminated,Unknown,DEV61879,Data Center,VDR-11217,Harinakshi Bhatia,Trainee
EMP11416,ria.khare57,Legal,Active,2022-01-18 00:00:00,Not Terminated,manager486,DEV75585,Remote,WS-11416,Ria Khare,Trainee
EMP12217,hiral.bobal16,R&D,Active,2021-03-04 15:46:11,Not Terminated,manager494,DEV21824,Unknown,WS-12217,Hiral Bobal,Trainee
EMP12596,hamsini.jayaraman36,Human Resources,Active,2022-04-17 12:02:10,Not Terminated,Unknown,DEV-81536,DATA CENTER,WS-12596,Hamsini Jayaraman,Specialist
EMP11676,balhaar.swaminathan14,Procurement,Active,2026-05-06 22:34:10,Not Terminated,Unknown,DEV-28181,head office,VDR-11676.,Balhaar Swaminathan,Manager
EMP11197,oliver.venkataraman8,Sales,Active,2021-05-06 12:40:47,Not Terminated,manager974,DEV 23801,Unknown,LPT-11197,Oliver Venkataraman,Officer
EMP11542,warinder.thakur28,Operations,Disabled,2023-11-03 10:31:00,2026-10-05 02:42:00,Unknown,DEV26136,Branch_Office,WS-11542,Warinder Thakur,Analyst
EMP10953,laban.sankar95,Customer Support,Active,2021-01-17 00:00:00,Not Terminated,Unknown,DEV-21759,Head_Office,WS-10953,Laban Sankar,Specialist
EMP10750,wazir.bobal30,Human Resources,Active,2021-09-13 05:47:15,Not Terminated,manager325,DEV41079,Branch_Office,LPT-10750,Wazir Bobal,Consultant
EMP10234,kabir.dhawan31,Sales,Active,2020-06-12 02:01:14,Not Terminated,manager438,Unknown,Regional Office,VDR-10234,Kabir Dhawan,Analyst
EMP10732,peter.khatri9,Support,On Leave,2020-02-21 00:14:10,Not Terminated,manager157,DEV-68891,data center,VDR-10732,Peter Khatri,Administrator
EMP11156,ria.srivastava51,Procurement,Active,2023-11-14 17:03:37,Not Terminated,Unknown,DEV 19443,HEAD OFFICE,LPT-11156,Ria Srivastava,Engineer
EMP12652,oliver.seshadri52,Finance,Active,2021-01-07 00:15:00,Not Terminated,manager758,DEV33627,REGIONAL OFFICE,LPT-12652,Oliver Seshadri,Trainee
EMP12445,madhavi.pandya32,Human Resources,Active,2023-06-27 01:17:27,Not Terminated,manager615,DEV89521,Branch_Office,WS-12445,Madhavi Pandya,Specialist
EMP11209,oscar.bumb13,IT,Active,2021-05-31 00:00:00,Not Terminated,manager321,DEV65073,Regional Office,LPT-11209.,Oscar Bumb,Engineer
EMP11065,benjamin.toor48,Operations,Active,2023-03-21 18:12:00,Not Terminated,manager464,DEV57344,Work From Home,LPT-11065,Benjamin Toor,Consultant
EMP12156,oscar.tak70,Legal,Disabled,2022-02-12 12:58:46,2025-06-26 08:01:18,manager662,DEV-90924,Unknown,VDR-12156,Oscar Tak,Specialist
EMP11062,vedant.halder11,Legal,Active,2021-12-30 10:28:30,Not Terminated,manager788,DEV54846,REMOTE,LPT-11062,Vedant Halder,Manager
EMP11167,yagnesh.goswami58,R&D,On Leave,2022-05-15 04:41:11,Not Terminated,manager430,DEV66027,head office,VDR-11167,Yagnesh Goswami,Manager
EMP11492,vasudha.sridhar67,R&D,Terminated,2024-07-27 11:04:56,2026-03-22 15:53:26,manager646,DEV-44082,HEAD OFFICE,WS-11492,Vasudha Sridhar,Director
EMP12550,charan.vora9,R&D,Active,Unknown,Not Terminated,unknown,DEV50159,Unknown,WS-12550,Charan Vora,Analyst
EMP10884,ayushman.ravi61,Marketing,Active,Unknown,Not Terminated,manager544,DEV-21825,WAREHOUSE,WS-10884,Ayushman Ravi,Specialist
EMP10143,rushil.chauhan74,Customer Support,Active,2020-12-02 00:00:00,Not Terminated,manager669,Unknown,Branch Office,VDR-10143,Rushil Chauhan,Engineer
EMP10850,faqid.char88,Human Resources,Active,2023-05-05 22:22:55,Not Terminated,Unknown,Unknown,Unknown,LPT-10850,Faqid Char,Officer
EMP10717,nisha.nagarajan68,Human Resources,Active,2020-04-15 18:20:17,Not Terminated,Unknown,DEV 47132,Remote,LPT-10717,Nisha Nagarajan,Trainee
EMP12927,quincy.toor85,Marketing,Active,2020-08-10 01:56:00,Not Terminated,manager854,DEV 39706,work from home,LPT-12927,Quincy Toor,Executive
EMP12502,bina.agate14,Human Resources,Active,2024-06-28 22:41:47,Not Terminated,manager870,Unknown,REGIONAL OFFICE,LPT-12502,Bina Agate,Executive
EMP10264,laban.mangat50,Sales,Active,2023-10-29 10:32:00,Not Terminated,Unknown,DEV94765,BRANCH OFFICE,WS-10264,Laban Mangat,Administrator
EMP10075,maanas.chanda72,IT,Active,2024-02-26 00:00:00,Not Terminated,manager346,DEV 41635,branch office,LPT-10075,Maanas Chanda,Officer
EMP12492,jonathan.krish81,Legal,Active,2024-12-25 03:11:00,Not Terminated,Unknown,DEV-89900,Remote,LPT-12492,Jonathan Krish,Administrator
EMP10395,charles.saini84,Finance,Active,2021-09-30 14:57:14,Not Terminated,unknown,DEV17019,data center,LPT-10395,Charles Saini,Specialist
EMP12624,yahvi.oommen57,Operations,Active,2023-02-07 00:17:49,Not Terminated,manager998,DEV25518,DATA CENTER,VDR-12624,Yahvi Oommen,Manager
EMP12224,qushi.shenoy44,Legal,Active,2021-02-26 13:49:19,Not Terminated,manager985,DEV32502,Head Office,WS-12224,Qushi Shenoy,Administrator
EMP12884,panini.gaba68,IT,Active,2026-05-30 01:51:00,Not Terminated,unknown,DEV-70822,REMOTE,LPT-12884,Panini Gaba,Administrator
EMP10396,bhavini.bhakta53,Customer Support,Active,2020-10-25 00:00:35,Not Terminated,manager685,Unknown,Remote,VDR-10396,Bhavini Bhakta,Officer
EMP11365,osha.modi13,Sales,Active,2024-06-19 17:16:35,Not Terminated,manager964,DEV-16329,Unknown,WS-11365,Osha Modi,Administrator
EMP12577,kala.rai4,R&D,Active,2022-05-30 10:36:00,Not Terminated,manager820,DEV 89588,DATA CENTER,VDR-12577.,Kala Rai,Consultant
EMP11903,amruta.modi14,Sales,Terminated,2025-03-21 08:53:36,2026-05-06 00:00:00,Unknown,DEV-97614,remote,LPT-11903,Amruta Modi,Administrator
EMP10595,chaitanya.sodhi25,Customer Support,Active,2022-09-29 06:48:09,Not Terminated,manager429,DEV-30202,Work_From_Home,VDR-10595.,Chaitanya Sodhi,Trainee
EMP12109,nitesh.deol94,Operations,Active,2026-02-14 07:37:39,Not Terminated,manager450,DEV 87692,Head_Office,LPT-12109,Nitesh Deol,Trainee
